tconst,titleType,primaryTitle,startYear,endYear,genres,averageRating,numVotes,title_x,imdb_url,title_y
tt13898168,videoGame,Hungry Dragon,2018,,"Action,Adventure,Animation",7.1,9,['Hungry Dragon'],https://www.imdb.com/title/tt13898168/,Hungry Dragon
tt7112160,tvMiniSeries,FLCL Progressive,2018,2018,"Action,Animation,Comedy",5.8,1026,['FLCL Progressive'],https://www.imdb.com/title/tt7112160/,FLCL Progressive
tt13900082,tvSeries,Daddy and the Big Boy,2018,2019,"Animation,Comedy",8.6,20,['Daddy and the Big Boy'],https://www.imdb.com/title/tt13900082/,Daddy and the Big Boy
tt12228728,tvSeries,Semi in the Magic Cube,2018,,"Adventure,Animation,Comedy",5.1,12,['Semiwa Maejikkyubeu'],https://www.imdb.com/title/tt12228728/,Semiwa Maejikkyubeu
tt11038886,tvSeries,Psychic Princess,2018,2019,"Action,Animation,Comedy",7.8,777,['Tong Ling Fei'],https://www.imdb.com/title/tt11038886/,Tong Ling Fei
tt12025966,short,The Eye,2018,,"Animation,Comedy,Sci-Fi",5.8,14,['The Eye'],https://www.imdb.com/title/tt12025966/,The Eye
tt7112162,tvMiniSeries,FLCL Alternative,2018,2018,"Action,Animation,Comedy",5.8,724,['Furikuri 3'],https://www.imdb.com/title/tt7112162/,Furikuri 3
tt7246908,tvSeries,Full Metal Panic! Invisible Victory,2018,2018,"Action,Animation,Comedy",7.4,511,['Full Metal Panic! Invisible Victory'],https://www.imdb.com/title/tt7246908/,Full Metal Panic! Invisible Victory
tt12826588,tvSeries,Yo-kai Watch Shadowside,2018,2019,"Action,Animation,Comedy",7.1,33,['Yo-kai Watch Shadowside'],https://www.imdb.com/title/tt12826588/,Yo-kai Watch Shadowside
tt12826750,tvSeries,Pochi and Invention: Pikachin-Kit,2018,2020,"Action,Adventure,Animation",5.6,16,['Pochitto hatsumei Pika-chin kitto'],https://www.imdb.com/title/tt12826750/,Pochitto hatsumei Pika-chin kitto
tt9725468,short,They Hunt,2018,,"Animation,Short",8,5,['They Hunt'],https://www.imdb.com/title/tt9725468/,They Hunt
tt12234492,videoGame,Train Sim World,2018,,Animation,4.9,16,['Train Sim World'],https://www.imdb.com/title/tt12234492/,Train Sim World
tt12017010,tvSeries,Butlers: Chitose Momotose Monogatari,2018,,Animation,5.2,15,['Butlers: Chitose Momotose Monogatari'],https://www.imdb.com/title/tt12017010/,Butlers: Chitose Momotose Monogatari
tt9716600,tvSeries,Soulgrinder,2018,,Animation,8.3,7,['Soulgrinder'],https://www.imdb.com/title/tt9716600/,Soulgrinder
tt9714594,tvSeries,Disney Comics in Motion,2018,2019,Animation,6.1,17,['Disney Comics in Motion'],https://www.imdb.com/title/tt9714594/,Disney Comics in Motion
tt10443316,movie,Monkey Magic,2018,,Animation,6.3,32,['Monkey Magic'],https://www.imdb.com/title/tt10443316/,Monkey Magic
tt10443610,tvSeries,Rudra,2018,,Animation,2.5,161,['Rudra'],https://www.imdb.com/title/tt10443610/,Rudra
tt9700924,short,La Ballena Escarlata,2018,,"Animation,Fantasy,Short",9.3,6,['La Ballena Escarlata'],https://www.imdb.com/title/tt9700924/,La Ballena Escarlata
tt10443580,movie,Anpanman: Shine! Kurun & The Star of Life,2018,,"Adventure,Animation,Family",5,13,['Anpanman: Shine! Kurun & The Star of Life'],https://www.imdb.com/title/tt10443580/,Anpanman: Shine! Kurun & The Star of Life
tt12013990,short,Lens Smash,2018,,"Animation,Short",5.3,29,['Lens Smash'],https://www.imdb.com/title/tt12013990/,Lens Smash
tt9699148,tvSeries,44 Cats,2018,,"Adventure,Animation,Comedy",5.8,389,['44 Gatti'],https://www.imdb.com/title/tt9699148/,44 Gatti
tt13154790,video,Dayglow: Can I Call You Tonight?,2018,,"Animation,Comedy,Music",8.7,12,['Dayglow: Can I Call You Tonight?'],https://www.imdb.com/title/tt13154790/,Dayglow: Can I Call You Tonight?
tt14469506,video,Dokidoki Little Ooyasan,2018,,"Adult,Animation",8.8,13,['Dokidoki Little Ooyasan'],https://www.imdb.com/title/tt14469506/,Dokidoki Little Ooyasan
tt20232446,short,Raising Alexandria,2018,,"Animation,Short",8.7,6,['Raising Alexandria'],https://www.imdb.com/title/tt20232446/,Raising Alexandria
tt7263254,short,Nyctophobia,2018,,"Animation,Biography,Documentary",6.6,28,['Nyctophobia'],https://www.imdb.com/title/tt7263254/,Nyctophobia
tt13873060,tvSeries,Lego Justice League,2018,,"Action,Animation",8.7,11,['Lego Justice League'],https://www.imdb.com/title/tt13873060/,Lego Justice League
tt7094632,tvSeries,Kitty Is Not a Cat,2018,2020,Animation,6.6,91,['Kitty Is Not a Cat'],https://www.imdb.com/title/tt7094632/,Kitty Is Not a Cat
tt14488938,video,The Sprites of Floria,2018,,"Action,Animation,Short",5,10,['Hanasaki Kizuna no Romantan'],https://www.imdb.com/title/tt14488938/,Hanasaki Kizuna no Romantan
tt12008620,tvSeries,Snowtab in the Void,2018,,"Adventure,Animation,Comedy",8.8,43,['Snowtab in the Void'],https://www.imdb.com/title/tt12008620/,Snowtab in the Void
tt9686298,short,Flowing Through Wonder,2018,,"Animation,Short",7.3,15,['Le Jour extraordinaire'],https://www.imdb.com/title/tt9686298/,Le Jour extraordinaire
tt10511290,short,Selfies,2018,,"Animation,Short",7,72,['Selfies'],https://www.imdb.com/title/tt10511290/,Selfies
tt13155802,tvSeries,Laughing Under the Clouds Gaiden,2018,2018,Animation,6.2,33,"['Donten ni warau ~ shukumei, soto no kazama']",https://www.imdb.com/title/tt13155802/,"Donten ni warau ~ shukumei, soto no kazama"
tt7275212,movie,Bad Monsters,2018,,"Animation,Comedy,Horror",6.2,22,['Bad Monsters'],https://www.imdb.com/title/tt7275212/,Bad Monsters
tt23805310,tvSeries,My Holy Weapon,2018,2018,"Adventure,Animation,Comedy",6.3,11,['Wo de Ni Tian Shen Qi'],https://www.imdb.com/title/tt23805310/,Wo de Ni Tian Shen Qi
tt9680776,short,Quarantine,2018,,"Animation,Short",7.1,14,['Quarantine'],https://www.imdb.com/title/tt9680776/,Quarantine
tt7089878,movie,Liz and the Blue Bird,2018,,"Animation,Drama,Fantasy",7.2,2875,['Rizu to aoi tori'],https://www.imdb.com/title/tt7089878/,Rizu to aoi tori
tt2379789,short,Die Geburt des Lichts,2018,,"Animation,Documentary,Short",7,5,['Die Geburt des Lichts'],https://www.imdb.com/title/tt2379789/,Die Geburt des Lichts
tt9678618,tvSeries,Cartoon Hell,2018,,"Animation,Comedy",7.6,64,['Cartoon Hell'],https://www.imdb.com/title/tt9678618/,Cartoon Hell
tt5104604,movie,Isle of Dogs,2018,,"Adventure,Animation,Comedy",7.8,205575,['Isle of Dogs'],https://www.imdb.com/title/tt5104604/,Isle of Dogs
tt13127822,short,Werebeast,2018,,"Animation,Comedy,Fantasy",7.9,10,['Werebeast'],https://www.imdb.com/title/tt13127822/,Werebeast
tt9669002,short,The Star of Andra and Tati,2018,,"Animation,History,Short",7.9,37,['La stella di Andra e Tati'],https://www.imdb.com/title/tt9669002/,La stella di Andra e Tati
tt10820952,short,First Comes Love,2018,,"Animation,Family,Short",5.9,59,['First Comes Love'],https://www.imdb.com/title/tt10820952/,First Comes Love
tt14531638,short,Tokino Kousa,2018,,"Animation,Short",7.2,15,['Tokino Kousa'],https://www.imdb.com/title/tt14531638/,Tokino Kousa
tt5117670,movie,Peter Rabbit,2018,,"Adventure,Animation,Comedy",6.6,51653,['Peter Rabbit'],https://www.imdb.com/title/tt5117670/,Peter Rabbit
tt9662818,short,Balance,2018,,"Animation,Short",5.8,6,['Balance'],https://www.imdb.com/title/tt9662818/,Balance
tt9657530,movie,The Final Adventure of Kaktus Kid,2018,,Animation,7.3,16,['Poslednja avantura Kaktus Bate'],https://www.imdb.com/title/tt9657530/,Poslednja avantura Kaktus Bate
tt13828686,short,A Dark Day of Injustice,2018,,"Animation,Drama,Short",8.6,8,['Un Oscuro Dia de Injusticia'],https://www.imdb.com/title/tt13828686/,Un Oscuro Dia de Injusticia
tt13831514,short,League of Legends: The Climb,2018,,"Animation,Fantasy,Short",8.7,37,['League of Legends: The Climb'],https://www.imdb.com/title/tt13831514/,League of Legends: The Climb
tt11024978,videoGame,MiBots Playroom,2018,,Animation,7.4,15,['MiBots Playroom'],https://www.imdb.com/title/tt11024978/,MiBots Playroom
tt11987272,video,Nature Cat: Onward and Pondward!,2018,,"Animation,Comedy,Family",5.3,12,['Nature Cat: Onward and Pondward!'],https://www.imdb.com/title/tt11987272/,Nature Cat: Onward and Pondward!
tt23752664,short,Youtube Rewind Minecraft Animation Indonesia: The Story of Animation,2018,,"Animation,Comedy,Music",6.8,8,['Youtube Rewind Minecraft Animation Indonesia 2017 =The Story of Animation='],https://www.imdb.com/title/tt23752664/,Youtube Rewind Minecraft Animation Indonesia 2017 =The Story of Animation=
tt14563172,tvSeries,Sanrio Danshi,2018,2018,Animation,6.7,54,['Sanrio Danshi'],https://www.imdb.com/title/tt14563172/,Sanrio Danshi
tt7078180,tvMiniSeries,Violet Evergarden,2018,2018,"Animation,Drama,Fantasy",8.4,37639,['Violet Evergarden'],https://www.imdb.com/title/tt7078180/,Violet Evergarden
tt7079534,short,To Garbo and Lenin,2018,,"Animation,Drama,History",6,43,['To Garbo and Lenin'],https://www.imdb.com/title/tt7079534/,To Garbo and Lenin
tt9650444,short,Swatted,2018,,"Animation,Documentary,Short",6.9,70,['Swatted'],https://www.imdb.com/title/tt9650444/,Swatted
tt14578140,tvMiniSeries,Dewey Dew-Night!,2018,2018,"Animation,Comedy,Short",6.5,33,['Dewey Dew-Night!'],https://www.imdb.com/title/tt14578140/,Dewey Dew-Night!
tt13124544,short,Space Mission: Danger!,2018,,"Animation,Short",6.8,6,['Space Mission: Danger!'],https://www.imdb.com/title/tt13124544/,Space Mission: Danger!
tt9647330,movie,G Affairs,2018,,"Animation,Crime,Drama",5.9,297,['G Saat'],https://www.imdb.com/title/tt9647330/,G Saat
tt9645348,video,Planes with Brains 2,2018,,Animation,7.6,36,['Planes with Brains 2'],https://www.imdb.com/title/tt9645348/,Planes with Brains 2
tt9646082,video,Planes with Brains 3,2018,,Animation,7.4,25,['Planes with Brains 3'],https://www.imdb.com/title/tt9646082/,Planes with Brains 3
tt4489624,movie,Nae Pasaran,2018,,"Animation,Documentary,History",7.9,329,['Nae Pasaran'],https://www.imdb.com/title/tt4489624/,Nae Pasaran
tt9646352,tvMiniSeries,The Ultimate LEGO Spider-Man (BMCU),2018,,Animation,6.7,9,['The Ultimate LEGO Spider-Man (BMCU)'],https://www.imdb.com/title/tt9646352/,The Ultimate LEGO Spider-Man (BMCU)
tt4487076,movie,Memorias de un hombre en pijama,2018,,Animation,5.6,172,['Memorias de un hombre en pijama'],https://www.imdb.com/title/tt4487076/,Memorias de un hombre en pijama
tt10824826,videoGame,Super Neptunia RPG,2018,,"Action,Adventure,Animation",5.2,17,['Super Neptunia RPG'],https://www.imdb.com/title/tt10824826/,Super Neptunia RPG
tt10437072,short,A Tiger with No Stripes,2018,,"Animation,Short",6.2,73,['Le tigre sans rayures'],https://www.imdb.com/title/tt10437072/,Le tigre sans rayures
tt7296782,movie,Minuscule 2: Mandibles from Far Away,2018,,"Adventure,Animation,Comedy",6.9,1952,['Minuscule 2: Les mandibules du bout du monde'],https://www.imdb.com/title/tt7296782/,Minuscule 2: Les mandibules du bout du monde
tt14605648,tvMiniSeries,Yarichin Bitch Club,2018,2019,"Animation,Comedy,Romance",5.2,1642,['Yarichin Bitch Club'],https://www.imdb.com/title/tt14605648/,Yarichin Bitch Club
tt9636340,video,A Frozen Christmas Carol,2018,,"Animation,Fantasy",6.2,24,['A Frozen Christmas Carol'],https://www.imdb.com/title/tt9636340/,A Frozen Christmas Carol
tt9636530,short,Spectacular Bella,2018,,"Animation,Family,Short",7.6,28,['Spectacular Bella'],https://www.imdb.com/title/tt9636530/,Spectacular Bella
tt11108028,short,Traces,2018,,"Animation,Short",6.6,109,['Traces'],https://www.imdb.com/title/tt11108028/,Traces
tt9626026,tvSeries,Super Zach,2018,,"Action,Adventure,Animation",7.5,32,['Super Zach'],https://www.imdb.com/title/tt9626026/,Super Zach
tt11112478,tvSeries,Marblegen,2018,,Animation,8.1,18,['Marblegen'],https://www.imdb.com/title/tt11112478/,Marblegen
tt9620796,videoGame,Tsioque,2018,,"Adventure,Animation,Comedy",7.1,11,['Tsioque'],https://www.imdb.com/title/tt9620796/,Tsioque
tt10140648,short,Sweet Night,2018,,"Animation,Short",7.6,45,['Nuit chrie'],https://www.imdb.com/title/tt10140648/,Nuit chrie
tt7058884,movie,Haikara-san: Here Comes Miss Modern Part 2,2018,,"Animation,Comedy,Drama",6.4,174,['Gekijoban Haikara-san ga Toru Kouhen: Tokyo Dai Roman'],https://www.imdb.com/title/tt7058884/,Gekijoban Haikara-san ga Toru Kouhen: Tokyo Dai Roman
tt9616766,short,Caterpillarplasty,2018,,"Animation,Short",6.1,193,['Caterpillarplasty'],https://www.imdb.com/title/tt9616766/,Caterpillarplasty
tt3216646,short,An Bal Bocht - The Poor Mouth,2018,,"Animation,Short",8.1,24,['An Bal Bocht - The Poor Mouth'],https://www.imdb.com/title/tt3216646/,An Bal Bocht - The Poor Mouth
tt32160436,tvSeries,Milkshake! Monkey: Bananas About Food,2018,,Animation,6.3,8,['Milkshake! Monkey: Bananas About Food'],https://www.imdb.com/title/tt32160436/,Milkshake! Monkey: Bananas About Food
tt13782286,tvMiniSeries,Anima Yell! Ouen Douga,2018,2018,"Animation,Comedy,Short",5.2,7,['Anima Yell! Ouen Douga'],https://www.imdb.com/title/tt13782286/,Anima Yell! Ouen Douga
tt5154094,short,Pappa,2018,,"Animation,Drama,Short",8,8,['Pappa'],https://www.imdb.com/title/tt5154094/,Pappa
tt11962162,tvSeries,"Ella, Oscar & Hoo",2018,2019,"Animation,Family",8.8,19,"['Ella, Oscar & Hoo']",https://www.imdb.com/title/tt11962162/,"Ella, Oscar & Hoo"
tt11960072,short,Whiteland,2018,,"Animation,Short",8.5,13,['Whiteland'],https://www.imdb.com/title/tt11960072/,Whiteland
tt11958854,short,About Our Astronauts,2018,,"Animation,Short",7,11,['About Our Astronauts'],https://www.imdb.com/title/tt11958854/,About Our Astronauts
tt12280576,movie,Girls und Panzer Compilation Movie,2018,,"Action,Animation,Comedy",7.4,61,['Girls und Panzer Compilation Movie'],https://www.imdb.com/title/tt12280576/,Girls und Panzer Compilation Movie
tt7050476,movie,Kikoriki: DejaVu,2018,,"Adventure,Animation,Comedy",5.5,435,['Smeshariki: DezhaVyu'],https://www.imdb.com/title/tt7050476/,Smeshariki: DezhaVyu
tt11957580,tvSeries,Wacky TV Na Na Na,2018,,"Adventure,Animation,Comedy",5.6,12,['TV Yarou Nanana'],https://www.imdb.com/title/tt11957580/,TV Yarou Nanana
tt9605526,short,Mercurio,2018,,"Animation,Drama,Short",6.6,8,['Mercurio'],https://www.imdb.com/title/tt9605526/,Mercurio
tt11956144,short,Vasilisa the Lazy,2018,,"Animation,Short",5.1,20,['Vasilisa the Lazy'],https://www.imdb.com/title/tt11956144/,Vasilisa the Lazy
tt11953616,short,The Little Light,2018,,"Animation,Short",5.6,7,['The Little Light'],https://www.imdb.com/title/tt11953616/,The Little Light
tt11954426,tvMiniSeries,The Seven Heavenly Virtues,2018,2018,"Action,Adventure,Animation",5.1,146,['Nanatsu no Bitoku'],https://www.imdb.com/title/tt11954426/,Nanatsu no Bitoku
tt9598270,movie,Code Geass: Lelouch of the Rebellion II - Transgression,2018,,"Action,Animation,Sci-Fi",6.9,680,['Code Geass: Lelouch of the Rebellion Episode II'],https://www.imdb.com/title/tt9598270/,Code Geass: Lelouch of the Rebellion Episode II
tt31393079,tvMiniSeries,Manga de wakaru! Fate/Grand Order,2018,2018,Animation,3.8,7,['Manga de wakaru! Fate/Grand Order'],https://www.imdb.com/title/tt31393079/,Manga de wakaru! Fate/Grand Order
tt12641068,short,Death of a Pizzaman,2018,,"Animation,Short",7.3,14,['Death of a Pizzaman'],https://www.imdb.com/title/tt12641068/,Death of a Pizzaman
tt31390838,tvSeries,Ladyspo,2018,2018,"Animation,Comedy,Sci-Fi",3.6,14,['Ladyspo'],https://www.imdb.com/title/tt31390838/,Ladyspo
tt9592448,short,Dix-huit kilomtres trois,2018,,"Animation,Short",6.7,21,['Dix-huit kilomtres trois'],https://www.imdb.com/title/tt9592448/,Dix-huit kilomtres trois
tt14703052,tvSeries,Vurgun,2018,2021,"Animation,Drama",7,18,['Vurgun'],https://www.imdb.com/title/tt14703052/,Vurgun
tt9591836,movie,The Greatest Adventure: The Book of Dragons,2018,,Animation,8.2,14,['The Greatest Adventure: The Book of Dragons'],https://www.imdb.com/title/tt9591836/,The Greatest Adventure: The Book of Dragons
tt9582374,short,Jackie,2018,,"Animation,Short",6.3,17,['Jackie'],https://www.imdb.com/title/tt9582374/,Jackie
tt11950530,tvSeries,Pirate school,2018,,"Animation,Comedy",7.4,12,['Pirate school'],https://www.imdb.com/title/tt11950530/,Pirate school
tt11946586,tvSeries,Hora Do Rock,2018,2019,"Animation,Comedy,Family",8.2,47,['Hora Do Rock'],https://www.imdb.com/title/tt11946586/,Hora Do Rock
tt4410000,movie,Luis and the Aliens,2018,,"Adventure,Animation,Comedy",6,3209,['Luis & the Aliens'],https://www.imdb.com/title/tt4410000/,Luis & the Aliens
tt7038098,tvSeries,Space Chickens in Space,2018,2019,"Action,Adventure,Animation",5.5,145,['Space Chickens in Space'],https://www.imdb.com/title/tt7038098/,Space Chickens in Space
tt13759914,tvSeries,BAKUMATSU,2018,2019,"Action,Animation",4.2,7,['BAKUMATSU'],https://www.imdb.com/title/tt13759914/,BAKUMATSU
tt11943612,tvMiniSeries,Claymotions,2018,,Animation,6.8,13,['Claymotions'],https://www.imdb.com/title/tt11943612/,Claymotions
tt9574822,movie,Pat a Mat znovu v akci,2018,,"Animation,Family",6.7,58,['Pat a Mat znovu v akci'],https://www.imdb.com/title/tt9574822/,Pat a Mat znovu v akci
tt14740742,tvSeries,Inazuma Eleven: Orion's Seal,2018,2019,"Animation,Family,Sport",6.6,213,['Inazuma Eleven: Orion no Kokuin'],https://www.imdb.com/title/tt14740742/,Inazuma Eleven: Orion no Kokuin
tt13735616,short,Hedgehog,2018,,"Animation,Short",6.8,10,['Hedgehog'],https://www.imdb.com/title/tt13735616/,Hedgehog
tt13743160,video,The Rifftrax Yule Log,2018,,"Animation,Comedy,Musical",4.1,21,['The Rifftrax Yule Log'],https://www.imdb.com/title/tt13743160/,The Rifftrax Yule Log
tt9573120,tvSeries,TAGACHA,2018,,"Action,Animation,Crime",9,6,['Tanner Garfield Charles Version Fourty-Four Computer Generated Series'],https://www.imdb.com/title/tt9573120/,Tanner Garfield Charles Version Fourty-Four Computer Generated Series
tt9573854,tvSeries,Lord El-Melloi II's Case Files: Rail Zeppelin Grace Note,2018,,"Action,Animation,Fantasy",6.8,451,['Lord El-Melloi II Sei no Jikenbo: Rail Zeppelin Grace Note'],https://www.imdb.com/title/tt9573854/,Lord El-Melloi II Sei no Jikenbo: Rail Zeppelin Grace Note
tt9564714,tvMiniSeries,"?Golpea duro, Hara!",2018,,Animation,8.1,40,"['?Golpea duro, Hara!']",https://www.imdb.com/title/tt9564714/,"?Golpea duro, Hara!"
tt9564662,tvMiniSeries,Friozinho - O Desenho Animado,2018,,Animation,6.3,14,['Friozinho - O Desenho Animado'],https://www.imdb.com/title/tt9564662/,Friozinho - O Desenho Animado
tt10143506,short,Vanity of Vanities,2018,,"Animation,Short",5.7,11,['Suyeta suyet'],https://www.imdb.com/title/tt10143506/,Suyeta suyet
tt9563284,short,The Quintet of the Sunset,2018,,"Animation,Short",8.2,11,['The Quintet of the Sunset'],https://www.imdb.com/title/tt9563284/,The Quintet of the Sunset
tt9563542,short,Turbine,2018,,"Animation,Short",5.5,43,['Turbine'],https://www.imdb.com/title/tt9563542/,Turbine
tt9561968,tvSeries,Ingress: The Animation,2018,2019,"Animation,Sci-Fi",6.4,691,['Ingress: The Animation'],https://www.imdb.com/title/tt9561968/,Ingress: The Animation
tt9560964,tvSeries,Taina and the Amazon's Guardians,2018,2022,Animation,8.8,74,['Tain e os Guardi?es da Amaz?nia'],https://www.imdb.com/title/tt9560964/,Tain e os Guardi?es da Amaz?nia
tt9564268,movie,Mora,2018,,"Action,Animation,Drama",6.3,9,['Mora'],https://www.imdb.com/title/tt9564268/,Mora
tt14774320,video,Kansen Sodom,2018,,"Action,Adult,Animation",8.9,12,['Kansen Sodom'],https://www.imdb.com/title/tt14774320/,Kansen Sodom
tt10534392,tvSeries,Inazuma Eleven Ares,2018,2018,"Animation,Family,Sport",6.4,301,['Inazuma Eleven Ares'],https://www.imdb.com/title/tt10534392/,Inazuma Eleven Ares
tt7336470,movie,Bu?uel in the Labyrinth of the Turtles,2018,,"Animation,Biography,Drama",7.1,2567,['Bu?uel en el laberinto de las tortugas'],https://www.imdb.com/title/tt7336470/,Bu?uel en el laberinto de las tortugas
tt7340026,short,Kung Fu Panda: The Emperor's Quest,2018,,"Adventure,Animation,Comedy",6,151,"[""Kung Fu Panda: The Emperor's Quest""]",https://www.imdb.com/title/tt7340026/,Kung Fu Panda: The Emperor's Quest
tt7339826,movie,Maquia: When the Promised Flower Blooms,2018,,"Adventure,Animation,Drama",7.4,10163,['Sayonara no asa ni yakusoku no hana o kazar?'],https://www.imdb.com/title/tt7339826/,Sayonara no asa ni yakusoku no hana o kazar?
tt9544792,short,Looop,2018,,"Animation,Short",5.9,21,['Looop'],https://www.imdb.com/title/tt9544792/,Looop
tt7020756,short,Bendito Machine VI,2018,,"Animation,Short",7.2,19,['Bendito Machine VI'],https://www.imdb.com/title/tt7020756/,Bendito Machine VI
tt11312410,tvMiniSeries,Sylvanian Families,2018,2020,"Adventure,Animation,Family",6.6,32,['Sylvanian Families'],https://www.imdb.com/title/tt11312410/,Sylvanian Families
tt9535002,short,Freaks of Nurture,2018,,"Animation,Short",6.5,84,['Freaks of Nurture'],https://www.imdb.com/title/tt9535002/,Freaks of Nurture
tt9534798,short,28 de Outubro,2018,,"Animation,Short",6.8,21,['28 de Outubro'],https://www.imdb.com/title/tt9534798/,28 de Outubro
tt5220122,movie,Hotel Transylvania 3: Summer Vacation,2018,,"Adventure,Animation,Comedy",6.3,96131,['Hotel Transylvania 3: Summer Vacation'],https://www.imdb.com/title/tt5220122/,Hotel Transylvania 3: Summer Vacation
tt14812490,movie,Hard boiled,2018,,Animation,3.3,10,['Hard boiled'],https://www.imdb.com/title/tt14812490/,Hard boiled
tt9538948,tvSeries,Tee and Mo,2018,2022,Animation,6.9,36,['Tee and Mo'],https://www.imdb.com/title/tt9538948/,Tee and Mo
tt7349516,tvMiniSeries,The not so interesting adventures of Fiol and Dolphin,2018,,"Adventure,Animation",7.9,12,['The not so interesting adventures of Fiol and Dolphin'],https://www.imdb.com/title/tt7349516/,The not so interesting adventures of Fiol and Dolphin
tt5222768,movie,White Fang,2018,,"Adventure,Animation,Drama",6.9,4367,['Croc-Blanc'],https://www.imdb.com/title/tt5222768/,Croc-Blanc
tt7006666,tvSeries,Pinkalicious & Peterrific,2018,,"Animation,Family,Fantasy",5,191,['Pinkalicious & Peterrific'],https://www.imdb.com/title/tt7006666/,Pinkalicious & Peterrific
tt7011174,short,Link,2018,,"Animation,Short",6.5,38,['Link'],https://www.imdb.com/title/tt7011174/,Link
tt9532342,tvSeries,Layton Mystery Tanteisha: Katori no Nazotoki File,2018,2019,Animation,7.2,46,['Layton Mystery Tanteisha: Katori no Nazotoki File'],https://www.imdb.com/title/tt9532342/,Layton Mystery Tanteisha: Katori no Nazotoki File
tt9529554,movie,Argentina Animada,2018,,Animation,7.4,8,['Argentina Animada'],https://www.imdb.com/title/tt9529554/,Argentina Animada
tt9526912,tvSeries,Denver Le Dernier Dinosaure,2018,,"Animation,Comedy",5.7,9,['Denver Le Dernier Dinosaure'],https://www.imdb.com/title/tt9526912/,Denver Le Dernier Dinosaure
tt10539414,short,A Japanese Boy Who Draws,2018,,"Animation,Short",7.7,25,['Aru Nihon no ekaki shounen'],https://www.imdb.com/title/tt10539414/,Aru Nihon no ekaki shounen
tt10539260,short,The White Crow,2018,,"Animation,Short",6.1,15,['Bijela Vrana'],https://www.imdb.com/title/tt10539260/,Bijela Vrana
tt9530012,short,"O, Hunter Heart",2018,,"Animation,Short",5.5,6,"['O, Hunter Heart']",https://www.imdb.com/title/tt9530012/,"O, Hunter Heart"
tt10146368,tvShort,Crazy Block,2018,,"Animation,Short",7.1,18,['Crazy Block'],https://www.imdb.com/title/tt10146368/,Crazy Block
tt9527662,tvSeries,Bakugan: Battle Planet,2018,2023,"Action,Adventure,Animation",4.5,371,['Bakugan: Battle Planet'],https://www.imdb.com/title/tt9527662/,Bakugan: Battle Planet
tt20519280,video,Golden Kamuy OAD: Barato no Youjinbou/Kaiki! Nazo no Kyodai Tori,2018,,"Action,Animation,Short",6.4,29,['Golden Kamuy OAD: Barato no Youjinbou/Kaiki! Nazo no Kyodai Tori'],https://www.imdb.com/title/tt20519280/,Golden Kamuy OAD: Barato no Youjinbou/Kaiki! Nazo no Kyodai Tori
tt9525774,tvSeries,Esluna: The First Monolith,2018,2019,"Action,Adventure,Animation",7.2,11,['Esluna: The First Monolith'],https://www.imdb.com/title/tt9525774/,Esluna: The First Monolith
tt13690164,videoGame,Bloons TD 6,2018,,"Action,Adventure,Animation",7.9,358,['Bloons TD 6'],https://www.imdb.com/title/tt13690164/,Bloons TD 6
tt7005586,short,Zombie Time,2018,,"Animation,Short",7.2,14,['Zombie Time'],https://www.imdb.com/title/tt7005586/,Zombie Time
tt9522024,tvSeries,As Miss Beelzebub Likes It,2018,2018,"Animation,Comedy,Fantasy",6,110,['Beelzebub-jou no Okinimesu mama.'],https://www.imdb.com/title/tt9522024/,Beelzebub-jou no Okinimesu mama.
tt9517188,movie,3 Bahadur: Rise of the Warriors,2018,,"Action,Adventure,Animation",5,218,['3 Bahadur: Rise of the Warriors'],https://www.imdb.com/title/tt9517188/,3 Bahadur: Rise of the Warriors
tt7367960,movie,Checkered Ninja,2018,,"Action,Adventure,Animation",7.1,7288,['Ternet ninja'],https://www.imdb.com/title/tt7367960/,Ternet ninja
tt12317724,tvSeries,Zoids Wild,2018,2019,"Action,Adventure,Animation",8.1,86,['Zoids Wild'],https://www.imdb.com/title/tt12317724/,Zoids Wild
tt9511690,short,Avengers Civil War Stop Motion: End Game,2018,,"Animation,Fantasy,Short",8.5,56,['Avengers Civil War Stop Motion: End Game'],https://www.imdb.com/title/tt9511690/,Avengers Civil War Stop Motion: End Game
tt13116598,short,The Spider and the Butterfly,2018,,"Animation,Short",6.2,17,['The Spider and the Butterfly'],https://www.imdb.com/title/tt13116598/,The Spider and the Butterfly
tt6991954,short,The Ape Man,2018,,"Adventure,Animation,Comedy",6.4,24,['The Ape Man'],https://www.imdb.com/title/tt6991954/,The Ape Man
tt6987432,movie,Man in Camo,2018,,"Animation,Biography,Documentary",7.2,147,['Man in Camo'],https://www.imdb.com/title/tt6987432/,Man in Camo
tt7374512,short,Marfa,2018,,"Animation,Documentary,Short",6.5,43,['Marfa'],https://www.imdb.com/title/tt7374512/,Marfa
tt4278346,movie,Chuck Steel: Night of the Trampires,2018,,"Action,Animation,Comedy",6.8,755,['Chuck Steel: Night of the Trampires'],https://www.imdb.com/title/tt4278346/,Chuck Steel: Night of the Trampires
tt12326056,short,Starry Void,2018,,"Animation,Short",5.2,5,['Starry Void'],https://www.imdb.com/title/tt12326056/,Starry Void
tt7374750,movie,Bro Bots,2018,,"Animation,Comedy",7.9,19,['Bro Bots'],https://www.imdb.com/title/tt7374750/,Bro Bots
